a,aa_after,bg_after,bg_before,chunk,cut_before,cut_next,delta,executed,k,micro,occ_mid,reward_best_sample,reward_exec,reward_raw,shielded,tt_after
2,23.353848747997638,0.32,0.32,119,85.91253761291503,85.91253761291503,0.0,,5,597,9.999999747378752e-05,,,-1.3750019213292055,,94.57259529369989
2,23.353848747997638,0.32,0.32,119,85.91253761291503,85.91253761291503,0.0,,6,597,9.999999747378752e-05,,,-1.3750019213292055,,94.57259529369989
2,23.353848747997638,0.32,0.32,119,85.91253761291503,85.91253761291503,0.0,,7,597,9.999999747378752e-05,,,-1.3750019213292055,,94.57259529369989
2,23.353848747997638,0.32,0.32,119,85.91253761291503,85.91253761291503,0.0,,8,597,9.999999747378752e-05,,,-1.3750019213292055,,94.57259529369989
2,23.353848747997638,0.32,0.32,119,85.91253761291503,85.91253761291503,0.0,,9,597,9.999999747378752e-05,,,-1.3750019213292055,,94.57259529369989
0,23.872354776157152,0.33,0.32,119,85.91253761291503,84.41253761291503,-1.5,,10,597,9.999999747378752e-05,,,-2.020842280518841,,94.85325248221139
2,23.353848747997638,0.32,0.32,119,85.91253761291503,85.91253761291503,0.0,,11,597,9.999999747378752e-05,,,-1.3750019213292055,,94.57259529369989
2,23.353848747997638,0.32,0.32,119,85.91253761291503,85.91253761291503,0.0,,12,597,9.999999747378752e-05,,,-1.3750019213292055,,94.57259529369989
2,23.353848747997638,0.32,0.32,119,85.91253761291503,85.91253761291503,0.0,,13,597,9.999999747378752e-05,,,-1.3750019213292055,,94.57259529369989
2,23.353848747997638,0.32,0.32,119,85.91253761291503,85.91253761291503,0.0,,14,597,9.999999747378752e-05,,,-1.3750019213292055,,94.57259529369989
2,23.353848747997638,0.32,0.32,119,85.91253761291503,85.91253761291503,0.0,,15,597,9.999999747378752e-05,,,-1.3750019213292055,,94.57259529369989
2,23.353848747997638,0.29,0.32,119,85.91253761291503,85.91253761291503,1.5,1,0,597,9.999999747378752e-05,-1.3750019073486328,-0.8090842634774581,,1,94.57259529369989
2,22.898575162296602,0.27,0.27,119,87.41253761291503,87.41253761291503,0.0,,0,598,9.999999747378752e-05,,,0.7829157365225408,,94.27964654948717
2,22.898575162296602,0.27,0.27,119,87.41253761291503,87.41253761291503,0.0,,1,598,9.999999747378752e-05,,,0.7829157365225408,,94.27964654948717
2,22.898575162296602,0.27,0.27,119,87.41253761291503,87.41253761291503,0.0,,2,598,9.999999747378752e-05,,,0.7829157365225408,,94.27964654948717
0,23.353848747997638,0.28,0.27,119,87.41253761291503,85.91253761291503,-1.5,,3,598,9.999999747378752e-05,,,-0.023001921329206296,,94.57259529369989
2,22.898575162296602,0.27,0.27,119,87.41253761291503,87.41253761291503,0.0,,4,598,9.999999747378752e-05,,,0.7829157365225408,,94.27964654948717
1,23.116375797431356,0.28,0.27,119,87.41253761291503,86.66253761291503,-0.75,,5,598,9.999999747378752e-05,,,0.07592221226871203,,94.4223651684626
2,22.898575162296602,0.27,0.27,119,87.41253761291503,87.41253761291503,0.0,,6,598,9.999999747378752e-05,,,0.7829157365225408,,94.27964654948717
2,22.898575162296602,0.27,0.27,119,87.41253761291503,87.41253761291503,0.0,,7,598,9.999999747378752e-05,,,0.7829157365225408,,94.27964654948717
2,22.898575162296602,0.27,0.27,119,87.41253761291503,87.41253761291503,0.0,,8,598,9.999999747378752e-05,,,0.7829157365225408,,94.27964654948717
2,22.898575162296602,0.27,0.27,119,87.41253761291503,87.41253761291503,0.0,,9,598,9.999999747378752e-05,,,0.7829157365225408,,94.27964654948717
2,22.898575162296602,0.27,0.27,119,87.41253761291503,87.41253761291503,0.0,,10,598,9.999999747378752e-05,,,0.7829157365225408,,94.27964654948717
2,22.898575162296602,0.27,0.27,119,87.41253761291503,87.41253761291503,0.0,,11,598,9.999999747378752e-05,,,0.7829157365225408,,94.27964654948717
2,22.898575162296602,0.27,0.27,119,87.41253761291503,87.41253761291503,0.0,,12,598,9.999999747378752e-05,,,0.7829157365225408,,94.27964654948717
2,22.898575162296602,0.27,0.27,119,87.41253761291503,87.41253761291503,0.0,,13,598,9.999999747378752e-05,,,0.7829157365225408,,94.27964654948717
2,22.898575162296602,0.27,0.27,119,87.41253761291503,87.41253761291503,0.0,,14,598,9.999999747378752e-05,,,0.7829157365225408,,94.27964654948717
2,22.898575162296602,0.27,0.27,119,87.41253761291503,87.41253761291503,0.0,,15,598,9.999999747378752e-05,,,0.7829157365225408,,94.27964654948717
2,22.898575162296602,0.27,0.27,119,87.41253761291503,87.41253761291503,0.0,1,0,598,9.999999747378752e-05,0.7829157114028931,0.7829157365225408,,0,94.27964654948717
4,22.46437905741506,0.25,0.25,119,87.41253761291503,88.91253761291503,1.5,,0,599,0.0,,,1.220897400990508,,93.99216071891944
2,22.898575162296602,0.25,0.25,119,87.41253761291503,87.41253761291503,0.0,,1,599,0.0,,,1.4229157365225418,,94.27964654948717
2,22.898575162296602,0.25,0.25,119,87.41253761291503,87.41253761291503,0.0,,2,599,0.0,,,1.4229157365225418,,94.27964654948717
2,22.898575162296602,0.25,0.25,119,87.41253761291503,87.41253761291503,0.0,,3,599,0.0,,,1.4229157365225418,,94.27964654948717
2,22.898575162296602,0.25,0.25,119,87.41253761291503,87.41253761291503,0.0,,4,599,0.0,,,1.4229157365225418,,94.27964654948717
2,22.898575162296602,0.25,0.25,119,87.41253761291503,87.41253761291503,0.0,,5,599,0.0,,,1.4229157365225418,,94.27964654948717
2,22.898575162296602,0.25,0.25,119,87.41253761291503,87.41253761291503,0.0,,6,599,0.0,,,1.4229157365225418,,94.27964654948717
2,22.898575162296602,0.25,0.25,119,87.41253761291503,87.41253761291503,0.0,,7,599,0.0,,,1.4229157365225418,,94.27964654948717
2,22.898575162296602,0.25,0.25,119,87.41253761291503,87.41253761291503,0.0,,8,599,0.0,,,1.4229157365225418,,94.27964654948717
2,22.898575162296602,0.25,0.25,119,87.41253761291503,87.41253761291503,0.0,,9,599,0.0,,,1.4229157365225418,,94.27964654948717
0,23.353848747997638,0.28,0.25,119,87.41253761291503,85.91253761291503,-1.5,,10,599,0.0,,,-0.407001921329207,,94.57259529369989
1,23.116375797431356,0.27,0.25,119,87.41253761291503,86.66253761291503,-0.75,,11,599,0.0,,,0.49192221226871174,,94.4223651684626
2,22.898575162296602,0.25,0.25,119,87.41253761291503,87.41253761291503,0.0,,12,599,0.0,,,1.4229157365225418,,94.27964654948717
2,22.898575162296602,0.25,0.25,119,87.41253761291503,87.41253761291503,0.0,,13,599,0.0,,,1.4229157365225418,,94.27964654948717
2,22.898575162296602,0.25,0.25,119,87.41253761291503,87.41253761291503,0.0,,14,599,0.0,,,1.4229157365225418,,94.27964654948717
2,22.898575162296602,0.25,0.25,119,87.41253761291503,87.41253761291503,0.0,,15,599,0.0,,,1.4229157365225418,,94.27964654948717
2,22.898575162296602,0.25,0.25,119,87.41253761291503,87.41253761291503,0.0,1,1,599,0.0,1.4229156970977783,1.4229157365225418,,0,94.27964654948717
2,22.898575162296602,0.22,0.22,120,87.41253761291503,87.41253761291503,0.0,,0,600,0.0,,,0.2229162052598932,,94.27976373382498
2,22.898575162296602,0.22,0.22,120,87.41253761291503,87.41253761291503,0.0,,1,600,0.0,,,0.2229162052598932,,94.27976373382498
2,22.898575162296602,0.22,0.22,120,87.41253761291503,87.41253761291503,0.0,,2,600,0.0,,,0.2229162052598932,,94.27976373382498
2,22.898575162296602,0.22,0.22,120,87.41253761291503,87.41253761291503,0.0,,3,600,0.0,,,0.2229162052598932,,94.27976373382498
2,22.898575162296602,0.22,0.22,120,87.41253761291503,87.41253761291503,0.0,,4,600,0.0,,,0.2229162052598932,,94.27976373382498
2,22.898575162296602,0.22,0.22,120,87.41253761291503,87.41253761291503,0.0,,5,600,0.0,,,0.2229162052598932,,94.27976373382498
2,22.898575162296602,0.22,0.22,120,87.41253761291503,87.41253761291503,0.0,,6,600,0.0,,,0.2229162052598932,,94.27976373382498
2,22.898575162296602,0.22,0.22,120,87.41253761291503,87.41253761291503,0.0,,7,600,0.0,,,0.2229162052598932,,94.27976373382498
2,22.898575162296602,0.22,0.22,120,87.41253761291503,87.41253761291503,0.0,,8,600,0.0,,,0.2229162052598932,,94.27976373382498
2,22.898575162296602,0.22,0.22,120,87.41253761291503,87.41253761291503,0.0,,9,600,0.0,,,0.2229162052598932,,94.27976373382498
4,22.46437905741506,0.2,0.22,120,87.41253761291503,88.91253761291503,1.5,,10,600,0.0,,,-0.9711021067149689,,93.9922837925501
2,22.898575162296602,0.22,0.22,120,87.41253761291503,87.41253761291503,0.0,,11,600,0.0,,,0.2229162052598932,,94.27976373382498
2,22.898575162296602,0.22,0.22,120,87.41253761291503,87.41253761291503,0.0,,12,600,0.0,,,0.2229162052598932,,94.27976373382498
3,22.675153865609982,0.21,0.22,120,87.41253761291503,88.16253761291503,0.75,,13,600,0.0,,,-0.3260823803086588,,94.1418279900304
2,22.898575162296602,0.22,0.22,120,87.41253761291503,87.41253761291503,0.0,,14,600,0.0,,,0.2229162052598932,,94.27976373382498
2,22.898575162296602,0.22,0.22,120,87.41253761291503,87.41253761291503,0.0,,15,600,0.0,,,0.2229162052598932,,94.27976373382498
2,22.898575162296602,0.23,0.22,120,87.41253761291503,87.41253761291503,-1.5,1,0,600,0.0,0.22291620075702667,0.5369985234033332,,1,94.27976373382498
2,23.353848747997638,0.24,0.24,120,85.91253761291503,85.91253761291503,0.0,,0,601,9.999999747378752e-05,,,1.2649985234033323,,94.57270647683431
2,23.353848747997638,0.24,0.24,120,85.91253761291503,85.91253761291503,0.0,,1,601,9.999999747378752e-05,,,1.2649985234033323,,94.57270647683431
2,23.353848747997638,0.24,0.24,120,85.91253761291503,85.91253761291503,0.0,,2,601,9.999999747378752e-05,,,1.2649985234033323,,94.57270647683431
2,23.353848747997638,0.24,0.24,120,85.91253761291503,85.91253761291503,0.0,,3,601,9.999999747378752e-05,,,1.2649985234033323,,94.57270647683431
2,23.353848747997638,0.24,0.24,120,85.91253761291503,85.91253761291503,0.0,,4,601,9.999999747378752e-05,,,1.2649985234033323,,94.57270647683431
2,23.353848747997638,0.24,0.24,120,85.91253761291503,85.91253761291503,0.0,,5,601,9.999999747378752e-05,,,1.2649985234033323,,94.57270647683431
2,23.353848747997638,0.24,0.24,120,85.91253761291503,85.91253761291503,0.0,,6,601,9.999999747378752e-05,,,1.2649985234033323,,94.57270647683431
2,23.353848747997638,0.24,0.24,120,85.91253761291503,85.91253761291503,0.0,,7,601,9.999999747378752e-05,,,1.2649985234033323,,94.57270647683431
2,23.353848747997638,0.24,0.24,120,85.91253761291503,85.91253761291503,0.0,,8,601,9.999999747378752e-05,,,1.2649985234033323,,94.57270647683431
2,23.353848747997638,0.24,0.24,120,85.91253761291503,85.91253761291503,0.0,,9,601,9.999999747378752e-05,,,1.2649985234033323,,94.57270647683431
2,23.353848747997638,0.24,0.24,120,85.91253761291503,85.91253761291503,0.0,,10,601,9.999999747378752e-05,,,1.2649985234033323,,94.57270647683431
2,23.353848747997638,0.24,0.24,120,85.91253761291503,85.91253761291503,0.0,,11,601,9.999999747378752e-05,,,1.2649985234033323,,94.57270647683431
2,23.353848747997638,0.24,0.24,120,85.91253761291503,85.91253761291503,0.0,,12,601,9.999999747378752e-05,,,1.2649985234033323,,94.57270647683431
2,23.353848747997638,0.24,0.24,120,85.91253761291503,85.91253761291503,0.0,,13,601,9.999999747378752e-05,,,1.2649985234033323,,94.57270647683431
2,23.353848747997638,0.24,0.24,120,85.91253761291503,85.91253761291503,0.0,,14,601,9.999999747378752e-05,,,1.2649985234033323,,94.57270647683431
2,23.353848747997638,0.24,0.24,120,85.91253761291503,85.91253761291503,0.0,,15,601,9.999999747378752e-05,,,1.2649985234033323,,94.57270647683431
2,23.353848747997638,0.24,0.24,120,85.91253761291503,85.91253761291503,0.0,1,0,601,9.999999747378752e-05,1.2649985551834106,1.2649985234033323,,0,94.57270647683431
2,23.353848747997638,0.34,0.34,120,85.91253761291503,85.91253761291503,0.0,,0,602,0.0003000000142492354,,,-2.1750014765966683,,94.57270647683431
2,23.353848747997638,0.34,0.34,120,85.91253761291503,85.91253761291503,0.0,,1,602,0.0003000000142492354,,,-2.1750014765966683,,94.57270647683431
2,23.353848747997638,0.34,0.34,120,85.91253761291503,85.91253761291503,0.0,,2,602,0.0003000000142492354,,,-2.1750014765966683,,94.57270647683431
2,23.353848747997638,0.34,0.34,120,85.91253761291503,85.91253761291503,0.0,,3,602,0.0003000000142492354,,,-2.1750014765966683,,94.57270647683431
2,23.353848747997638,0.34,0.34,120,85.91253761291503,85.91253761291503,0.0,,4,602,0.0003000000142492354,,,-2.1750014765966683,,94.57270647683431
2,23.353848747997638,0.34,0.34,120,85.91253761291503,85.91253761291503,0.0,,5,602,0.0003000000142492354,,,-2.1750014765966683,,94.57270647683431
2,23.353848747997638,0.34,0.34,120,85.91253761291503,85.91253761291503,0.0,,6,602,0.0003000000142492354,,,-2.1750014765966683,,94.57270647683431
1,23.59132169856392,0.35,0.34,120,85.91253761291503,85.16253761291503,-0.75,,7,602,0.0003000000142492354,,,-2.72195020511255,,94.71678787258016
2,23.353848747997638,0.34,0.34,120,85.91253761291503,85.91253761291503,0.0,,8,602,0.0003000000142492354,,,-2.1750014765966683,,94.57270647683431
2,23.353848747997638,0.34,0.34,120,85.91253761291503,85.91253761291503,0.0,,9,602,0.0003000000142492354,,,-2.1750014765966683,,94.57270647683431
2,23.353848747997638,0.34,0.34,120,85.91253761291503,85.91253761291503,0.0,,10,602,0.0003000000142492354,,,-2.1750014765966683,,94.57270647683431
2,23.353848747997638,0.34,0.34,120,85.91253761291503,85.91253761291503,0.0,,11,602,0.0003000000142492354,,,-2.1750014765966683,,94.57270647683431
2,23.353848747997638,0.34,0.34,120,85.91253761291503,85.91253761291503,0.0,,12,602,0.0003000000142492354,,,-2.1750014765966683,,94.57270647683431
2,23.353848747997638,0.34,0.34,120,85.91253761291503,85.91253761291503,0.0,,13,602,0.0003000000142492354,,,-2.1750014765966683,,94.57270647683431
2,23.353848747997638,0.34,0.34,120,85.91253761291503,85.91253761291503,0.0,,14,602,0.0003000000142492354,,,-2.1750014765966683,,94.57270647683431
1,23.59132169856392,0.35,0.34,120,85.91253761291503,85.16253761291503,-0.75,,15,602,0.0003000000142492354,,,-2.72195020511255,,94.71678787258016
2,23.59132169856392,0.31,0.34,120,85.91253761291503,85.16253761291503,1.5,1,0,602,0.0003000000142492354,-2.175001382827759,-1.6090837947401075,,1,94.71678787258016
2,22.898575162296602,0.3,0.3,120,87.41253761291503,87.41253761291503,0.0,,0,603,0.0,,,-0.5770837947401064,,94.27976373382498
2,22.898575162296602,0.3,0.3,120,87.41253761291503,87.41253761291503,0.0,,1,603,0.0,,,-0.5770837947401064,,94.27976373382498
2,22.898575162296602,0.3,0.3,120,87.41253761291503,87.41253761291503,0.0,,2,603,0.0,,,-0.5770837947401064,,94.27976373382498
0,23.353848747997638,0.3,0.3,120,87.41253761291503,85.91253761291503,-1.5,,3,603,0.0,,,-0.7750014765966671,,94.57270647683431
2,22.898575162296602,0.3,0.3,120,87.41253761291503,87.41253761291503,0.0,,4,603,0.0,,,-0.5770837947401064,,94.27976373382498
2,22.898575162296602,0.3,0.3,120,87.41253761291503,87.41253761291503,0.0,,5,603,0.0,,,-0.5770837947401064,,94.27976373382498
2,22.898575162296602,0.3,0.3,120,87.41253761291503,87.41253761291503,0.0,,6,603,0.0,,,-0.5770837947401064,,94.27976373382498
2,22.898575162296602,0.3,0.3,120,87.41253761291503,87.41253761291503,0.0,,7,603,0.0,,,-0.5770837947401064,,94.27976373382498
2,22.898575162296602,0.3,0.3,120,87.41253761291503,87.41253761291503,0.0,,8,603,0.0,,,-0.5770837947401064,,94.27976373382498
2,22.898575162296602,0.3,0.3,120,87.41253761291503,87.41253761291503,0.0,,9,603,0.0,,,-0.5770837947401064,,94.27976373382498
2,22.898575162296602,0.3,0.3,120,87.41253761291503,87.41253761291503,0.0,,10,603,0.0,,,-0.5770837947401064,,94.27976373382498
2,22.898575162296602,0.3,0.3,120,87.41253761291503,87.41253761291503,0.0,,11,603,0.0,,,-0.5770837947401064,,94.27976373382498
2,22.898575162296602,0.3,0.3,120,87.41253761291503,87.41253761291503,0.0,,12,603,0.0,,,-0.5770837947401064,,94.27976373382498
2,22.898575162296602,0.3,0.3,120,87.41253761291503,87.41253761291503,0.0,,13,603,0.0,,,-0.5770837947401064,,94.27976373382498
2,22.898575162296602,0.3,0.3,120,87.41253761291503,87.41253761291503,0.0,,14,603,0.0,,,-0.5770837947401064,,94.27976373382498
1,23.116375797431356,0.3,0.3,120,87.41253761291503,86.66253761291503,-0.75,,15,603,0.0,,,-0.676077330688588,,94.42247942913721
2,23.116375797431356,0.3,0.3,120,87.41253761291503,86.66253761291503,1.5,1,0,603,0.0,-0.5770837664604187,-0.779102106714969,,1,94.42247942913721
2,22.46437905741506,0.3,0.3,120,88.91253761291503,88.91253761291503,0.0,,0,604,0.0,,,-0.5791021067149691,,93.9922837925501
2,22.46437905741506,0.3,0.3,120,88.91253761291503,88.91253761291503,0.0,,1,604,0.0,,,-0.5791021067149691,,93.9922837925501
2,22.46437905741506,0.3,0.3,120,88.91253761291503,88.91253761291503,0.0,,2,604,0.0,,,-0.5791021067149691,,93.9922837925501
2,22.46437905741506,0.3,0.3,120,88.91253761291503,88.91253761291503,0.0,,3,604,0.0,,,-0.5791021067149691,,93.9922837925501
2,22.46437905741506,0.3,0.3,120,88.91253761291503,88.91253761291503,0.0,,4,604,0.0,,,-0.5791021067149691,,93.9922837925501
0,22.898575162296602,0.31,0.3,120,88.91253761291503,87.41253761291503,-1.5,,5,604,0.0,,,-1.2250837947401068,,94.27976373382498
2,22.46437905741506,0.3,0.3,120,88.91253761291503,88.91253761291503,0.0,,6,604,0.0,,,-0.5791021067149691,,93.9922837925501
2,22.46437905741506,0.3,0.3,120,88.91253761291503,88.91253761291503,0.0,,7,604,0.0,,,-0.5791021067149691,,93.9922837925501
0,22.898575162296602,0.31,0.3,120,88.91253761291503,87.41253761291503,-1.5,,8,604,0.0,,,-1.2250837947401068,,94.27976373382498
2,22.46437905741506,0.3,0.3,120,88.91253761291503,88.91253761291503,0.0,,9,604,0.0,,,-0.5791021067149691,,93.9922837925501
2,22.46437905741506,0.3,0.3,120,88.91253761291503,88.91253761291503,0.0,,10,604,0.0,,,-0.5791021067149691,,93.9922837925501
2,22.46437905741506,0.3,0.3,120,88.91253761291503,88.91253761291503,0.0,,11,604,0.0,,,-0.5791021067149691,,93.9922837925501
2,22.46437905741506,0.3,0.3,120,88.91253761291503,88.91253761291503,0.0,,12,604,0.0,,,-0.5791021067149691,,93.9922837925501
2,22.46437905741506,0.3,0.3,120,88.91253761291503,88.91253761291503,0.0,,13,604,0.0,,,-0.5791021067149691,,93.9922837925501
2,22.46437905741506,0.3,0.3,120,88.91253761291503,88.91253761291503,0.0,,14,604,0.0,,,-0.5791021067149691,,93.9922837925501
2,22.46437905741506,0.3,0.3,120,88.91253761291503,88.91253761291503,0.0,,15,604,0.0,,,-0.5791021067149691,,93.9922837925501
2,22.46437905741506,0.29,0.3,120,88.91253761291503,88.91253761291503,1.5,1,0,604,0.0,-0.579102098941803,-0.4293151374504911,,1,93.9922837925501
2,21.893539151736963,0.23,0.23,121,90.41253761291503,90.41253761291503,0.0,,0,605,0.00019999999494757503,,,0.7774767185814854,,93.4224100695027
2,21.893539151736963,0.23,0.23,121,90.41253761291503,90.41253761291503,0.0,,1,605,0.00019999999494757503,,,0.7774767185814854,,93.4224100695027
2,21.893539151736963,0.23,0.23,121,90.41253761291503,90.41253761291503,0.0,,2,605,0.00019999999494757503,,,0.7774767185814854,,93.4224100695027
2,21.893539151736963,0.23,0.23,121,90.41253761291503,90.41253761291503,0.0,,3,605,0.00019999999494757503,,,0.7774767185814854,,93.4224100695027
2,21.893539151736963,0.23,0.23,121,90.41253761291503,90.41253761291503,0.0,,4,605,0.00019999999494757503,,,0.7774767185814854,,93.4224100695027
2,21.893539151736963,0.23,0.23,121,90.41253761291503,90.41253761291503,0.0,,5,605,0.00019999999494757503,,,0.7774767185814854,,93.4224100695027
2,21.893539151736963,0.23,0.23,121,90.41253761291503,90.41253761291503,0.0,,6,605,0.00019999999494757503,,,0.7774767185814854,,93.4224100695027
2,21.893539151736963,0.23,0.23,121,90.41253761291503,90.41253761291503,0.0,,7,605,0.00019999999494757503,,,0.7774767185814854,,93.4224100695027
2,21.893539151736963,0.23,0.23,121,90.41253761291503,90.41253761291503,0.0,,8,605,0.00019999999494757503,,,0.7774767185814854,,93.4224100695027
2,21.893539151736963,0.23,0.23,121,90.41253761291503,90.41253761291503,0.0,,9,605,0.00019999999494757503,,,0.7774767185814854,,93.4224100695027
2,21.893539151736963,0.23,0.23,121,90.41253761291503,90.41253761291503,0.0,,10,605,0.00019999999494757503,,,0.7774767185814854,,93.4224100695027
2,21.893539151736963,0.23,0.23,121,90.41253761291503,90.41253761291503,0.0,,11,605,0.00019999999494757503,,,0.7774767185814854,,93.4224100695027
2,21.893539151736963,0.23,0.23,121,90.41253761291503,90.41253761291503,0.0,,12,605,0.00019999999494757503,,,0.7774767185814854,,93.4224100695027
2,21.893539151736963,0.23,0.23,121,90.41253761291503,90.41253761291503,0.0,,13,605,0.00019999999494757503,,,0.7774767185814854,,93.4224100695027
2,21.893539151736963,0.23,0.23,121,90.41253761291503,90.41253761291503,0.0,,14,605,0.00019999999494757503,,,0.7774767185814854,,93.4224100695027
2,21.893539151736963,0.23,0.23,121,90.41253761291503,90.41253761291503,0.0,,15,605,0.00019999999494757503,,,0.7774767185814854,,93.4224100695027
2,21.893539151736963,0.23,0.23,121,90.41253761291503,90.41253761291503,0.0,1,0,605,0.00019999999494757503,0.7774767279624939,0.7774767185814854,,0,93.4224100695027
2,21.893539151736963,0.29,0.29,121,90.41253761291503,90.41253761291503,0.0,,0,606,0.0,,,-0.18252328141851448,,93.4224100695027
2,21.893539151736963,0.29,0.29,121,90.41253761291503,90.41253761291503,0.0,,1,606,0.0,,,-0.18252328141851448,,93.4224100695027
2,21.893539151736963,0.29,0.29,121,90.41253761291503,90.41253761291503,0.0,,2,606,0.0,,,-0.18252328141851448,,93.4224100695027
2,21.893539151736963,0.29,0.29,121,90.41253761291503,90.41253761291503,0.0,,3,606,0.0,,,-0.18252328141851448,,93.4224100695027
2,21.893539151736963,0.29,0.29,121,90.41253761291503,90.41253761291503,0.0,,4,606,0.0,,,-0.18252328141851448,,93.4224100695027
2,21.893539151736963,0.29,0.29,121,90.41253761291503,90.41253761291503,0.0,,5,606,0.0,,,-0.18252328141851448,,93.4224100695027
2,21.893539151736963,0.29,0.29,121,90.41253761291503,90.41253761291503,0.0,,6,606,0.0,,,-0.18252328141851448,,93.4224100695027
2,21.893539151736963,0.29,0.29,121,90.41253761291503,90.41253761291503,0.0,,7,606,0.0,,,-0.18252328141851448,,93.4224100695027
2,21.893539151736963,0.29,0.29,121,90.41253761291503,90.41253761291503,0.0,,8,606,0.0,,,-0.18252328141851448,,93.4224100695027
2,21.893539151736963,0.29,0.29,121,90.41253761291503,90.41253761291503,0.0,,9,606,0.0,,,-0.18252328141851448,,93.4224100695027
2,21.893539151736963,0.29,0.29,121,90.41253761291503,90.41253761291503,0.0,,10,606,0.0,,,-0.18252328141851448,,93.4224100695027
2,21.893539151736963,0.29,0.29,121,90.41253761291503,90.41253761291503,0.0,,11,606,0.0,,,-0.18252328141851448,,93.4224100695027
2,21.893539151736963,0.29,0.29,121,90.41253761291503,90.41253761291503,0.0,,12,606,0.0,,,-0.18252328141851448,,93.4224100695027
2,21.893539151736963,0.29,0.29,121,90.41253761291503,90.41253761291503,0.0,,13,606,0.0,,,-0.18252328141851448,,93.4224100695027
2,21.893539151736963,0.29,0.29,121,90.41253761291503,90.41253761291503,0.0,,14,606,0.0,,,-0.18252328141851448,,93.4224100695027
2,21.893539151736963,0.29,0.29,121,90.41253761291503,90.41253761291503,0.0,,15,606,0.0,,,-0.18252328141851448,,93.4224100695027
2,21.893539151736963,0.29,0.29,121,90.41253761291503,90.41253761291503,1.5,1,0,606,0.0,-0.18252328038215637,-0.3846433745273445,,1,93.4224100695027
2,21.480328207549956,0.16,0.16,121,91.91253761291503,91.91253761291503,0.0,,0,607,9.999999747378752e-05,,,-2.184643374527345,,93.0989922643887
2,21.480328207549956,0.16,0.16,121,91.91253761291503,91.91253761291503,0.0,,1,607,9.999999747378752e-05,,,-2.184643374527345,,93.0989922643887
2,21.480328207549956,0.16,0.16,121,91.91253761291503,91.91253761291503,0.0,,2,607,9.999999747378752e-05,,,-2.184643374527345,,93.0989922643887
2,21.480328207549956,0.16,0.16,121,91.91253761291503,91.91253761291503,0.0,,3,607,9.999999747378752e-05,,,-2.184643374527345,,93.0989922643887
2,21.480328207549956,0.16,0.16,121,91.91253761291503,91.91253761291503,0.0,,4,607,9.999999747378752e-05,,,-2.184643374527345,,93.0989922643887
2,21.480328207549956,0.16,0.16,121,91.91253761291503,91.91253761291503,0.0,,5,607,9.999999747378752e-05,,,-2.184643374527345,,93.0989922643887
2,21.480328207549956,0.16,0.16,121,91.91253761291503,91.91253761291503,0.0,,6,607,9.999999747378752e-05,,,-2.184643374527345,,93.0989922643887
2,21.480328207549956,0.16,0.16,121,91.91253761291503,91.91253761291503,0.0,,7,607,9.999999747378752e-05,,,-2.184643374527345,,93.0989922643887
1,21.689147309701603,0.17,0.16,121,91.91253761291503,91.16253761291503,-0.75,,8,607,9.999999747378752e-05,,,-1.9315746170332755,,93.26177208683018
2,21.480328207549956,0.16,0.16,121,91.91253761291503,91.91253761291503,0.0,,9,607,9.999999747378752e-05,,,-2.184643374527345,,93.0989922643887
2,21.480328207549956,0.16,0.16,121,91.91253761291503,91.91253761291503,0.0,,10,607,9.999999747378752e-05,,,-2.184643374527345,,93.0989922643887
2,21.480328207549956,0.16,0.16,121,91.91253761291503,91.91253761291503,0.0,,11,607,9.999999747378752e-05,,,-2.184643374527345,,93.0989922643887
1,21.689147309701603,0.17,0.16,121,91.91253761291503,91.16253761291503,-0.75,,12,607,9.999999747378752e-05,,,-1.9315746170332755,,93.26177208683018
2,21.480328207549956,0.16,0.16,121,91.91253761291503,91.91253761291503,0.0,,13,607,9.999999747378752e-05,,,-2.184643374527345,,93.0989922643887
2,21.480328207549956,0.16,0.16,121,91.91253761291503,91.91253761291503,0.0,,14,607,9.999999747378752e-05,,,-2.184643374527345,,93.0989922643887
2,21.480328207549956,0.16,0.16,121,91.91253761291503,91.91253761291503,0.0,,15,607,9.999999747378752e-05,,,-2.184643374527345,,93.0989922643887
1,21.480328207549956,0.17,0.16,121,91.91253761291503,91.91253761291503,-1.5,1,8,607,9.999999747378752e-05,-1.9315745830535889,-2.030523281418515,,1,93.0989922643887
1,22.11490215755143,0.24,0.23,121,90.41253761291503,89.66253761291503,-0.75,,0,608,9.999999747378752e-05,,,1.1105748475624173,,93.58626081182867
3,21.689147309701603,0.23,0.23,121,90.41253761291503,91.16253761291503,0.75,,1,608,9.999999747378752e-05,,,0.6764253829667246,,93.26177208683018
2,21.893539151736963,0.23,0.23,121,90.41253761291503,90.41253761291503,0.0,,2,608,9.999999747378752e-05,,,0.7774767185814854,,93.4224100695027
2,21.893539151736963,0.23,0.23,121,90.41253761291503,90.41253761291503,0.0,,3,608,9.999999747378752e-05,,,0.7774767185814854,,93.4224100695027
2,21.893539151736963,0.23,0.23,121,90.41253761291503,90.41253761291503,0.0,,4,608,9.999999747378752e-05,,,0.7774767185814854,,93.4224100695027
2,21.893539151736963,0.23,0.23,121,90.41253761291503,90.41253761291503,0.0,,5,608,9.999999747378752e-05,,,0.7774767185814854,,93.4224100695027
