chunk,count,mean,std,min,max,range
80,85,-1.858155547179817,0.9856281315949742,-3.563446025576357,-0.2961655476149138,3.2672804779614433
81,85,-1.350734494675896,1.4008574629277173,-3.757556063603001,0.7958640155700861,4.553420079173088
82,85,0.22658585763265063,0.7725364889474692,-1.1626604256236963,1.2801320552825928,2.442792480906289
83,85,-0.7819419792346568,1.0127526281676154,-2.3563220658206387,0.6530121564865112,3.00933422230715
84,85,-0.4910170911480816,1.2756685748270762,-3.992601595850596,1.4422614574432373,5.434863053293833
85,85,0.5067066322740702,0.711588010973268,-0.8072275386114378,1.4450121348058778,2.2522396734173156
86,85,0.27152799031328195,0.8887010911848792,-1.6001057264760066,1.44367778301239,3.0437835094883967
87,85,-0.00239713756262624,1.5833197018051166,-3.985508116088154,1.443677934179361,5.429186050267515
88,85,-0.35424240608205293,0.82909831013426,-2.389738739690068,1.2942612603099315,3.6839999999999993
89,85,-0.8026342250682669,0.7558417599012477,-2.3201055826999495,0.6577245033256054,2.9778300860255547
90,85,-0.05531476088453059,0.8935844589382135,-1.6448699878757316,1.283680934779846,2.9285509226555773
91,85,-0.15760226051916418,1.3265961903131531,-2.356322549940214,1.4450116286545294,3.801334178594743
92,85,0.1730739508226467,1.4402778847656748,-2.5521057264760056,1.4478942735239937,3.999999999999999
93,85,-1.3479083661963083,1.5309485866863048,-3.9814006850639982,0.2450110465288162,4.2264117315928145
94,85,0.16760873400950138,0.7611877965437094,-2.046647738100517,1.136587654581379,3.1832353926818957
95,85,-0.0836679041235775,1.1065144849583348,-2.7995289882735697,1.1347252130508425,3.9342542013244124
96,85,0.48014903764355354,0.9136762819636475,-1.9209143582356631,1.444193513596688,3.3651078718323513
97,85,0.24621694049718615,0.7434367998125433,-1.1023652970222924,1.449080499157401,2.551445796179693
98,85,0.6731881989854884,0.6223205424284101,-0.7981462045623684,1.2969549894332886,2.095101193995657
99,85,0.18154432800529716,1.18010572168185,-3.92456807933393,1.4434319734573364,5.368000052791267
100,85,0.5766356161474174,0.7168576757495093,-1.7456372982712514,1.286362701728749,3.032
101,85,0.6949744861732657,0.5909947923187266,-0.7030450226298027,1.2827253341674805,1.9857703567972833
102,85,-0.3698322742846347,0.9321451364418581,-2.0470451447154048,1.282725214958191,3.3297703596735957
103,85,-0.9439157385021916,0.8944597716535525,-2.705983607601264,0.2427253127098083,2.9487089203110726
104,85,-1.583882482991607,1.5906257529950771,-4.253637183457806,0.5129548552845966,4.766592038742402
105,85,-0.07687790267532793,1.4729004047241905,-2.704568209858395,1.4456324577331543,4.15020066759155
106,85,0.08542754436585931,1.2693346403367942,-2.702367391345192,1.444193720817566,4.1465611121627575
107,85,0.04519219427696287,0.4882607318177539,-1.2429192772379436,0.8084710836410522,2.0513903608789956
108,85,-0.7653600001984948,1.306400001071485,-2.784280060774328,1.2904765838401078,4.074756644614435
109,85,-0.23605247108288857,1.1049633448712137,-2.4010758822781995,1.448287642613564,3.8493635248917633
110,85,0.5059703461579173,0.6668260144244473,-2.0783357151780457,1.2882875405469578,3.3666232557250035
111,85,-0.9051947892874264,1.7454529454552528,-4.151712417602539,0.8082877446759891,4.960000162278528
112,85,0.04404543054175342,1.2552954596018517,-1.849667819516744,1.4496652401535588,3.2993330596703028
113,85,-0.016085703534388953,1.4374641496825515,-3.0983348556978294,1.4489280202719426,4.547262875969772
114,85,0.12266276369012609,1.2424678653310428,-2.2517123573864355,1.4503313302993774,3.702043687685813
115,85,-0.2728948761163164,1.1849464295306622,-2.148206065826169,1.4489271653948532,3.5971332312210222
116,85,-0.7488647709448367,2.968431591791192,-7.641668682704489,1.4503313302993774,9.092000013003865
117,85,-0.32646599261337006,1.2161310298023102,-2.550335619322732,0.8096643806772679,3.3599999999999994
118,85,-0.7200881044120732,0.4052024695842657,-1.3503433306742854,-0.148980077765112,1.2013632529091733
119,85,0.41066526767117173,0.6544586406050806,-0.5503356456756592,1.4510275403308115,2.0013631860064707
120,85,-1.4108273819016395,1.2793226739886123,-3.640205890906391,0.8096644878387451,4.4498703787451355
121,85,0.23895405066511793,1.482910029396661,-3.102694483570109,1.4446236064418203,4.547318090011929
122,85,-0.5925310276721987,1.9096064707456282,-3.4542383188305874,1.450573205947876,4.904811524778463
123,85,0.12562060634974215,1.5939851077247216,-3.150832531204613,1.292067527770996,4.442900058975609
124,85,0.21882252383350445,1.058889332808608,-1.3494292133918186,1.450570821762085,2.8000000351539036
125,85,-0.8566436078936781,0.726393715170743,-2.9399349028856494,0.2520650971143508,3.192
126,85,0.15824278777367728,1.0394091155585083,-1.8924080477694716,1.2949443195726402,3.187352367342112
127,85,0.45790405854354815,1.057130983555413,-2.3450525133411833,1.4535334655809995,3.7985859789221825
128,85,-0.432192621590634,1.3410436092121725,-2.9444050788879395,1.0042771242537718,3.9486822031417113
129,85,0.5147767091330057,1.3663088383416297,-2.246470101328425,1.4527873992919922,3.6992575006204174
130,85,-0.30534527859798244,1.1129223392954655,-1.8450525133411848,1.451316749902375,3.2963692632435597
131,85,0.4429774307803296,0.7850786007928159,-0.5501262833896341,1.4527933597564695,2.002919643146104
132,85,-0.08600866695970369,1.3376371541978807,-2.550128698348999,1.2884905604977228,3.838619258846722
133,85,-0.8618141915383486,0.9829571061265792,-2.55012631825445,0.2513190899177617,2.8014454081722118
134,85,-0.6179532999158901,1.6430953770235204,-3.3480697262744408,1.2904690855326295,4.63853881180707
135,85,-0.05569648007052189,0.46723179487510186,-1.4775066278713438,1.0010358456806965,2.4785424735520403
136,85,0.3234588082321042,0.540275809083897,-1.0963893173689088,1.1450358629226685,2.2414251802915772
137,85,-0.39225634906230666,1.0976551555034608,-2.5455048084259033,0.2559295676039322,2.8014343760298357
138,85,-1.2248364489816999,1.9406313102424557,-4.544072352253306,1.2916107177734375,5.835683070026744
139,85,0.20176420828327085,0.9301427711952669,-1.3425133187318727,1.4559276477466945,2.798440966478567
140,85,0.6042194047378343,0.7368558095297361,-1.1935040255353384,1.29593026638031,2.4894342919156482
141,85,0.6486496352792539,0.5658403252561935,-1.5775040255353383,1.2974892854690552,2.8749933110043937
142,85,0.25599032609582456,0.9826549081371068,-1.3440684541418186,1.294497160778317,2.6385656149201355
143,85,-1.2072791891419432,2.1689824790436933,-3.748389317368909,1.4530358456806969,5.201425163049606
144,85,-0.3546939422741975,0.9081572722514057,-1.7469615260706883,0.8144959807395935,2.5614575068102816
145,85,-0.5066552378761864,1.1189005421696152,-3.5440697754448554,0.8144959807395935,4.358565756184449
146,85,0.10797308603451425,0.8363229438368883,-0.6484059047112851,1.4508562151013362,2.0992621198126216
147,85,-0.12580200519829166,1.554932291688428,-2.945622624251518,1.3085749415021906,4.254197565753708
148,85,-0.36578402991252235,1.7008450124681982,-3.343425058497809,1.4565749415021907,4.8
149,85,-1.0369902145346717,1.3727107047171707,-3.438218733481984,0.2594569027423858,3.69767563622437
150,85,-0.6916542156501412,1.7047324018610452,-2.544905912251924,1.456565642308697,4.001471554560621
151,85,-0.09832149590849669,1.0104359810422046,-1.7405431270599363,1.2994568889757154,3.040000016035652
152,85,-0.47442385969754086,1.048829439536589,-1.7419753074645996,1.2980247022412916,3.0400000097058912
153,85,-0.7490751916858386,1.13935912521783,-2.1389559354262206,0.8194582123689156,2.9584141477951365
154,85,-0.2059312001381779,0.9764988378125654,-2.7069560433691087,1.298024577731221,4.00498062110033
155,85,-0.6933965469924251,1.2508788188150524,-2.140543228870888,1.4594568014144895,3.6000000302853774
156,85,-1.0663148591243445,1.4665594268112558,-3.336129867561651,1.2973122596740725,4.633442127235724
157,85,0.36960844948338656,1.1323847943802452,-1.343598484992981,1.4579101815564666,2.8015086665494477
158,85,0.3118642239100658,1.485939231502282,-2.539035276162501,1.3009647238374975,3.8399999999999985
159,85,-0.2795346736610756,1.4644500741443702,-2.1406362196416873,1.299363780358312,3.4399999999999995
160,85,-0.7119378645343337,0.6215742504535353,-2.287817653252864,-0.1374834922891618,2.150334160963702
161,85,-0.6036920862059516,0.3056348159674474,-1.0367180377479377,0.0129647238374979,1.0496827615854356
162,85,-0.4857267797173685,1.123782114690385,-1.7406349768979177,1.3009643617745996,3.0415993386725173
163,85,-0.6977896205714312,0.41114620172277977,-1.3390352761625022,-0.1359070837497711,1.203128192412731
164,85,0.07133242090848056,1.340830152750284,-1.7359071969985962,1.30594544678537,3.041852643783966
165,85,0.4638853345897139,0.9843901669458922,-1.3365780675586838,1.305136799812317,2.6417148673710007
166,85,0.048365102606373694,1.1735842670182661,-2.1329305280516473,1.3040508579764514,3.4369813860280987
167,85,0.06538392974294238,0.9572736037977079,-0.9329330116643656,1.468854546546936,2.4017875582113017
168,85,-0.1951804202842078,0.6179961373192446,-1.335951566696167,0.9150670170783995,2.2510185837745667
169,85,-0.47460245466911416,1.09987398298332,-1.7344715837618083,0.8288593292236328,2.563330912985441
170,85,0.5849782055819912,0.8712855660377421,-0.9329280322890158,1.465528532483536,2.3984565647725518
171,85,0.0496341035274125,0.7232050009878871,-1.9631455708206336,1.3055234180439736,3.268668988864607
172,85,0.018332388748994097,0.9244523758443278,-1.482460430150579,1.303302764892578,2.785763195043157
173,85,-0.5667990018551644,1.6926553943142764,-2.6315775009728735,1.473103290527653,4.104680791500527
174,85,0.1483995325198012,0.9613874514528699,-0.9268886509760498,1.4786986335881789,2.4055872845642288
175,85,0.11474247386739478,0.7868299778582784,-1.0223370742068258,1.474786330845172,2.497123405051998
176,85,0.2626391660122058,1.4643324975820375,-2.526888608932495,1.4712808257934578,3.998169434725953
177,85,-0.3687127291399915,1.2713557843217977,-1.7290589809417725,1.3109411001205444,3.040000081062317
178,85,-1.5708077696364728,1.6939505820129166,-4.126144886016846,0.2791236937046051,4.405268579721451
179,85,0.2451666360279692,0.9814065425736257,-0.9224876328058902,1.4775123671941095,2.3999999999999995
180,85,0.09743913871957662,0.8019552416500619,-1.324216290338407,0.8338552117347717,2.1580715020731787
181,85,0.0035283912885525474,0.7738140162722318,-0.9240532517433168,1.3176695108413696,2.2417227625846863
182,85,0.32795349036960625,1.0283901893426735,-1.3178910349155588,1.4800702333450315,2.7979612682605906
183,85,-1.2424829655835106,0.8580728066251199,-2.520864963531494,-0.1208649565861461,2.400000006945348
184,85,-0.30071449578367976,1.0064151875368896,-1.7130652346111224,1.3229226228436133,3.0359878574547357
185,85,-2.641477276543201,1.8688418703803749,-5.5748467445373535,-0.5082248449325562,5.066621899604797
